listing_url,listing_no,title,location,prop_type,list_date,price_ksh,price_flag,log_price_ksh,size_acres,size_source,log_size_acres,latitude,longitude,geocode_source,geocode_confidence,county,dist_to_nairobi_km,dist_to_county_town_km,reference_city,reference_city_dist_km,amenities_score,accessibility_score,price_per_acre,log_price_per_acre
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kiambu-116781737,116781737,Vacant Land / Plot for Sale in Kiambu,Kiambu,Vacant Land / Plot,,695000.0,clean,13.45166712454693,,missing,,-1.105451,37.0126648,street_address,0.8,Kiambu,29.67,29.67,Kiambu,21.97,88.12,47.17,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-juja-116781785,116781785,Vacant Land / Plot for Sale in Juja,Juja,Vacant Land / Plot,,695000.0,clean,13.45166712454693,,missing,,-1.4482879,36.9689452,nlp_landmark,0.5,Machakos,23.85,33.63,Nairobi,23.85,76.33,53.29,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-lavington-116876134,116876134,Vacant Land / Plot for Sale in Lavington,Lavington,Vacant Land / Plot,,175000000.0,clean,18.980296531887788,0.75,column,-0.2876820724517809,-1.2740678,36.7762269,nlp_landmark,0.5,Nairobi,5.46,5.46,Nairobi,5.46,77.74,61.84,233333333.33,19.267978604325283
https://www.property24.co.ke/vacant-land-plot-for-sale-in-nanyuki-116764752,116764752,Vacant Land / Plot for Sale in Nanyuki,Nanyuki,Vacant Land / Plot,,20000000.0,clean,16.811242831518264,3.0,column,1.0986122886681098,0.012019,37.0765773,street_address,0.8,Nyeri,147.75,147.75,Nyeri,49.71,90.79,42.33,6666666.67,15.712630543350155
https://www.property24.co.ke/vacant-land-plot-for-sale-in-lower-kabete-116797446,116797446,Vacant Land / Plot for Sale in Lower Kabete,Lower Kabete,Vacant Land / Plot,,380000000.0,clean,19.755681810684706,2.7,column,0.9932517730102834,-1.2383048,36.7439314,street_address,0.8,Nairobi,10.53,10.53,Nairobi,10.53,60.42,53.74,140740740.74,18.76243003766916
https://www.property24.co.ke/vacant-land-plot-for-sale-in-karen-116793865,116793865,Vacant Land / Plot for Sale in Karen,Karen,Vacant Land / Plot,,9000000.0,clean,16.012735135300492,,missing,,-1.324508,36.6682514,street_address,0.8,Kajiado,17.46,59.74,Nairobi,17.46,43.39,34.24,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-karen-116788594,116788594,Vacant Land / Plot for Sale in Karen,Karen,Vacant Land / Plot,,375000000.0,clean,19.742436583934683,5.0,column,1.6094379124341003,-1.3512402,36.7125512,street_address,0.8,Nairobi,13.82,13.82,Nairobi,13.82,54.95,33.5,75000000.0,18.132998671500584
https://www.property24.co.ke/vacant-land-plot-for-sale-in-karen-116834727,116834727,Vacant Land / Plot for Sale in Karen,Karen,Vacant Land / Plot,,37000000.0,clean,17.4264284706085,0.5,nlp_description,-0.6931471805599453,-1.3283746,36.7049676,street_address,0.8,Nairobi,13.61,13.61,Nairobi,13.61,78.78,44.43,74000000.0,18.119575651168443
https://www.property24.co.ke/vacant-land-plot-for-sale-in-lavington-116764610,116764610,Vacant Land / Plot for Sale in Lavington,Lavington,Vacant Land / Plot,,300000000.0,clean,19.519293032620475,1.2,column,0.1823215567939546,-1.2869594,36.7685189,street_address,0.8,Nairobi,5.96,5.96,Nairobi,5.96,81.94,59.84,250000000.0,19.33697147582652
https://www.property24.co.ke/vacant-land-plot-for-sale-in-isinya-116836091,116836091,Vacant Land / Plot for Sale in Isinya,Isinya,Vacant Land / Plot,,1300000.0,clean,14.077874822431765,,missing,,-1.7176201,36.8459013,street_address,0.8,Kajiado,47.39,47.39,Kajiado,16.44,16.9,42.59,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kiambu-116869240,116869240,Vacant Land / Plot for Sale in Kiambu,Kiambu,Vacant Land / Plot,,25000000.0,clean,17.034386382832476,0.42,column,-0.8675005677047231,-1.1663925,36.8252791,street_address,0.8,Kiambu,13.98,15.18,Nairobi,13.98,87.0,62.83,59523809.52,17.901886950473198
https://www.property24.co.ke/vacant-land-plot-for-sale-in-karen-116795636,116795636,Vacant Land / Plot for Sale in Karen,Karen,Vacant Land / Plot,,37000000.0,clean,17.4264284706085,0.5,nlp_description,-0.6931471805599453,-1.3283746,36.7049676,street_address,0.8,Nairobi,13.61,13.61,Nairobi,13.61,78.78,44.43,74000000.0,18.119575651168443
https://www.property24.co.ke/vacant-land-plot-for-sale-in-nanyuki-116819442,116819442,Vacant Land / Plot for Sale in Nanyuki,Nanyuki,Vacant Land / Plot,,2400000.0,clean,14.690979295318174,,missing,,0.01403,37.074632,location_town,0.3,Nyeri,147.93,147.93,Nyeri,49.86,84.77,36.84,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-spring-valley-101744133,101744133,Not Found,Spring Valley,Vacant Land / Plot,,,negotiable,,,missing,,-1.2586453,36.8021404,street_address,0.8,Nairobi,4.32,4.32,Nairobi,4.32,88.83,77.38,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-westlands-116823215,116823215,Vacant Land / Plot for Sale in Westlands,Westlands,Vacant Land / Plot,,850000000.0,clean,20.560746907448635,2.5,column,0.9162907318741551,-1.2116665,36.7943834,street_address,0.8,Nairobi,9.45,9.45,Nairobi,9.45,80.06,66.73,340000000.0,19.644456175574483
https://www.property24.co.ke/vacant-land-plot-for-sale-in-parklands-116825905,116825905,Vacant Land / Plot for Sale in Parklands,Parklands,Vacant Land / Plot,,130000000.0,clean,18.683045008419857,0.355,column,-1.0356374895067213,-1.251796,36.8185479,street_address,0.8,Nairobi,4.5,4.5,Nairobi,4.5,82.36,67.27,366197183.1,19.718682497930423
https://www.property24.co.ke/vacant-land-plot-for-sale-in-mangu-116825940,116825940,Vacant Land / Plot for Sale in Mangu,Mangu,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,100.0,nlp_description,4.605170185988092,-1.068831,37.046078,street_address,0.8,Kiambu,35.18,35.18,Kiambu,24.41,52.15,48.09,45000.0,10.714417768752456
https://www.property24.co.ke/vacant-land-plot-for-sale-in-mangu-116825969,116825969,Vacant Land / Plot for Sale in Mangu,Mangu,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,100.0,nlp_description,4.605170185988092,-1.068831,37.046078,street_address,0.8,Kiambu,35.18,35.18,Kiambu,24.41,52.15,48.09,45000.0,10.714417768752456
https://www.property24.co.ke/vacant-land-plot-for-sale-in-muthaiga-116837111,116837111,Vacant Land / Plot for Sale in Muthaiga,Muthaiga,Vacant Land / Plot,,550000000.0,clean,20.125428836190792,2.2,column,0.7884573603642703,-1.2530907,36.8301036,street_address,0.8,Nairobi,4.43,4.43,Nairobi,4.43,73.94,67.3,250000000.0,19.33697147582652
https://www.property24.co.ke/vacant-land-plot-for-sale-in-ridgeways-116779783,116779783,Vacant Land / Plot for Sale in Ridgeways,Ridgeways,Vacant Land / Plot,,205000000.0,clean,19.138520537102682,2.5,column,0.9162907318741551,-1.2248194,36.843321,nlp_landmark,0.5,Nairobi,7.85,7.85,Nairobi,7.85,78.07,64.16,82000000.0,18.222229805228526
https://www.property24.co.ke/vacant-land-plot-for-sale-in-muthaiga-116843130,116843130,Vacant Land / Plot for Sale in Muthaiga,Muthaiga,Vacant Land / Plot,,650000000.0,clean,20.292482920853956,3.0,column,1.0986122886681098,-1.2530907,36.8301036,street_address,0.8,Nairobi,4.43,4.43,Nairobi,4.43,73.94,67.3,216666666.67,19.193870632201232
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kiambu-116813960,116813960,Vacant Land / Plot for Sale in Kiambu,Kiambu,Vacant Land / Plot,,75000000.0,clean,18.132998671500584,5.0,column,1.6094379124341003,-1.0468436,37.0859062,street_address,0.8,Kiambu,40.06,40.06,Kiambu,28.51,73.09,46.03,15000000.0,16.523560759066484
https://www.property24.co.ke/vacant-land-plot-for-sale-in-watamu-116772600,116772600,Vacant Land / Plot for Sale in Watamu,Watamu,Vacant Land / Plot,,12000000.0,clean,16.300417207752275,1.0,column,0.0,-3.3566754,40.0088117,street_address,0.8,Kilifi,421.97,421.97,Kilifi,20.38,53.47,25.71,12000000.0,16.300417207752275
https://www.property24.co.ke/vacant-land-plot-for-sale-in-utawala-116724711,116724711,Vacant Land / Plot for Sale in Utawala,Utawala,Vacant Land / Plot,,1900000.0,clean,14.457364444136669,0.073462,nlp_description,-2.6109870132601665,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,88.31,94.84,25863711.85,17.068351457357203
https://www.property24.co.ke/vacant-land-plot-for-sale-in-lavington-101742987,101742987,Not Found,Lavington,Vacant Land / Plot,,,negotiable,,,missing,,-1.2740678,36.7762269,location_town,0.3,Nairobi,5.46,5.46,Nairobi,5.46,64.08,61.84,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kileleshwa-116776992,116776992,Vacant Land / Plot for Sale in Kileleshwa,Kileleshwa,Vacant Land / Plot,,150000000.0,clean,18.82614585206053,0.38,column,-0.9675840262617056,-1.2767338,36.7879011,nlp_landmark,0.5,Nairobi,4.15,4.15,Nairobi,4.15,78.14,67.67,394736842.11,19.793729878334236
https://www.property24.co.ke/vacant-land-plot-for-sale-in-ngong-116581540,116581540,Vacant Land / Plot for Sale in Ngong,Ngong,Vacant Land / Plot,,1200000.0,clean,13.997832114758229,,missing,,-1.3666,36.65,nlp_landmark,0.5,Kajiado,20.83,55.66,Nairobi,20.83,82.26,43.57,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-thigiri-116821506,116821506,Vacant Land / Plot for Sale in Thigiri,Thigiri,Vacant Land / Plot,,150000000.0,clean,18.82614585206053,0.9,column,-0.10536051565782628,-1.2350802,36.7932486,street_address,0.8,Nairobi,7.1,7.1,Nairobi,7.1,67.08,58.88,166666666.67,18.931506367738358
https://www.property24.co.ke/vacant-land-plot-for-sale-in-muthaiga-116859141,116859141,Vacant Land / Plot for Sale in Muthaiga,Muthaiga,Vacant Land / Plot,,485000000.0,clean,19.999659448901756,2.0,column,0.6931471805599453,-1.2530907,36.8301036,street_address,0.8,Nairobi,4.43,4.43,Nairobi,4.43,73.94,67.3,242500000.0,19.306512268341812
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kisumu-cbd-116854675,116854675,Vacant Land / Plot for Sale in Kisumu CBD,Kisumu CBD,Vacant Land / Plot,,120000000.0,clean,18.60300230074632,0.3558,column,-1.0333865037504022,-1.2890006,36.8172812,nlp_landmark,0.5,Nairobi,0.62,0.62,Nairobi,0.62,88.95,94.84,337268128.16,19.636388804491123
https://www.property24.co.ke/vacant-land-plot-for-sale-in-karen-116892038,116892038,Vacant Land / Plot for Sale in Karen,Karen,Vacant Land / Plot,,40000000.0,clean,17.50439001207821,0.5,nlp_description,-0.6931471805599453,-1.3283746,36.7049676,street_address,0.8,Nairobi,13.61,13.61,Nairobi,13.61,78.78,44.43,80000000.0,18.197537192638155
https://www.property24.co.ke/vacant-land-plot-for-sale-in-parklands-116843383,116843383,Vacant Land / Plot for Sale in Parklands,Parklands,Vacant Land / Plot,,130000000.0,clean,18.683045008419857,0.355,column,-1.0356374895067213,-1.251796,36.8185479,street_address,0.8,Nairobi,4.5,4.5,Nairobi,4.5,87.98,67.27,366197183.1,19.718682497930423
https://www.property24.co.ke/vacant-land-plot-for-sale-in-ongata-rongai-116853609,116853609,Vacant Land / Plot for Sale in Ongata Rongai,Ongata Rongai,Vacant Land / Plot,,100000000.0,clean,18.420680743952367,10.0,column,2.302585092994046,-1.395968,36.7520106,street_address,0.8,Kajiado,13.92,50.58,Nairobi,13.92,91.7,61.66,10000000.0,16.11809565095832
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kitisuru-116846397,116846397,Vacant Land / Plot for Sale in Kitisuru,Kitisuru,Vacant Land / Plot,,450000000.0,clean,19.92475814072864,4.5,column,1.5040773967762742,-1.2403787,36.77103,nlp_landmark,0.5,Nairobi,8.07,8.07,Nairobi,8.07,55.66,56.18,100000000.0,18.420680743952367
https://www.property24.co.ke/vacant-land-plot-for-sale-in-westlands-116788431,116788431,Vacant Land / Plot for Sale in Westlands,Westlands,Vacant Land / Plot,,550000000.0,clean,20.125428836190792,1.0,nlp_description,0.0,-1.2647561,36.8018415,street_address,0.8,Nairobi,3.77,3.77,Nairobi,3.77,93.4,88.99,550000000.0,20.125428836190792
https://www.property24.co.ke/vacant-land-plot-for-sale-in-paga-beach-116790115,116790115,Vacant Land / Plot for Sale in Paga Beach,Paga Beach,Vacant Land / Plot,,5900000.0,clean,15.590462908875947,,missing,,,,failed,0.0,Kilifi,,,,,0.0,,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-athi-river-116842616,116842616,Vacant Land / Plot for Sale in Athi River,Athi River,Vacant Land / Plot,,2750000.0,clean,14.827111469642754,,missing,,-1.4490116,36.9754995,street_address,0.8,Machakos,24.41,32.9,Nairobi,24.41,67.64,40.99,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-thigiri-101744130,101744130,Not Found,Thigiri,Vacant Land / Plot,,,negotiable,,,missing,,-1.2350802,36.7932486,street_address,0.8,Nairobi,7.1,7.1,Nairobi,7.1,67.08,58.88,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-runda-116652375,116652375,Vacant Land / Plot for Sale in Runda,Runda,Vacant Land / Plot,,120000000.0,clean,18.60300230074632,1.0,column,0.0,-1.2182119,36.8089887,nlp_landmark,0.5,Nairobi,8.34,8.34,Nairobi,8.34,59.95,59.51,120000000.0,18.60300230074632
https://www.property24.co.ke/vacant-land-plot-for-sale-in-parklands-116562147,116562147,Vacant Land / Plot for Sale in Parklands,Parklands,Vacant Land / Plot,,23000000.0,clean,16.951004773893423,0.054363,nlp_description,-2.9120715035840066,-1.251796,36.8185479,street_address,0.8,Nairobi,4.5,4.5,Nairobi,4.5,82.36,67.27,423081875.54,19.863076277476605
https://www.property24.co.ke/vacant-land-plot-for-sale-in-karen-116795299,116795299,Vacant Land / Plot for Sale in Karen,Karen,Vacant Land / Plot,,37000000.0,clean,17.4264284706085,0.5,nlp_description,-0.6931471805599453,-1.3283746,36.7049676,street_address,0.8,Nairobi,13.61,13.61,Nairobi,13.61,78.78,44.43,74000000.0,18.119575651168443
https://www.property24.co.ke/vacant-land-plot-for-sale-in-karen-116795372,116795372,Vacant Land / Plot for Sale in Karen,Karen,Vacant Land / Plot,,37000000.0,clean,17.4264284706085,0.5,nlp_description,-0.6931471805599453,-1.3283746,36.7049676,street_address,0.8,Nairobi,13.61,13.61,Nairobi,13.61,78.78,44.43,74000000.0,18.119575651168443
https://www.property24.co.ke/vacant-land-plot-for-sale-in-karen-116795448,116795448,Vacant Land / Plot for Sale in Karen,Karen,Vacant Land / Plot,,37000000.0,clean,17.4264284706085,0.5,nlp_description,-0.6931471805599453,-1.3283746,36.7049676,street_address,0.8,Nairobi,13.61,13.61,Nairobi,13.61,78.78,44.43,74000000.0,18.119575651168443
https://www.property24.co.ke/vacant-land-plot-for-sale-in-karen-116795485,116795485,Vacant Land / Plot for Sale in Karen,Karen,Vacant Land / Plot,,37000000.0,clean,17.4264284706085,0.5,nlp_description,-0.6931471805599453,-1.3283746,36.7049676,street_address,0.8,Nairobi,13.61,13.61,Nairobi,13.61,78.78,44.43,74000000.0,18.119575651168443
https://www.property24.co.ke/vacant-land-plot-for-sale-in-karen-116795508,116795508,Vacant Land / Plot for Sale in Karen,Karen,Vacant Land / Plot,,37000000.0,clean,17.4264284706085,0.5,nlp_description,-0.6931471805599453,-1.3283746,36.7049676,street_address,0.8,Nairobi,13.61,13.61,Nairobi,13.61,78.78,44.43,74000000.0,18.119575651168443
https://www.property24.co.ke/vacant-land-plot-for-sale-in-karen-116795546,116795546,Vacant Land / Plot for Sale in Karen,Karen,Vacant Land / Plot,,37000000.0,clean,17.4264284706085,0.5,nlp_description,-0.6931471805599453,-1.3283746,36.7049676,street_address,0.8,Nairobi,13.61,13.61,Nairobi,13.61,78.78,44.43,74000000.0,18.119575651168443
https://www.property24.co.ke/vacant-land-plot-for-sale-in-karen-116745073,116745073,Vacant Land / Plot for Sale in Karen,Karen,Vacant Land / Plot,,420000000.0,clean,19.855765269241687,5.0,column,1.6094379124341003,-1.3597032,36.7496599,street_address,0.8,Nairobi,11.0,11.0,Nairobi,11.0,86.41,54.53,84000000.0,18.246327356807587
https://www.property24.co.ke/vacant-land-plot-for-sale-in-westlands-116901319,116901319,Vacant Land / Plot for Sale in Westlands,Westlands,Vacant Land / Plot,,320000000.0,clean,19.583831553758046,,missing,,-1.264137,36.7967691,street_address,0.8,Nairobi,4.18,4.18,Nairobi,4.18,80.63,80.78,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-westlands-116796097,116796097,Vacant Land / Plot for Sale in Westlands,Westlands,Vacant Land / Plot,,160000000.0,clean,18.890684373198102,,missing,,-1.266422,36.8106684,street_address,0.8,Nairobi,3.12,3.12,Nairobi,3.12,90.82,78.4,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-lavington-101742889,101742889,Not Found,Lavington,Vacant Land / Plot,,,negotiable,,,missing,,-1.2800603,36.7701605,street_address,0.8,Nairobi,5.91,5.91,Nairobi,5.91,84.22,63.11,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kiambu-116868702,116868702,Vacant Land / Plot for Sale in Kiambu,Kiambu,Vacant Land / Plot,,25000000.0,clean,17.034386382832476,0.42,column,-0.8675005677047231,-1.1663925,36.8252791,street_address,0.8,Kiambu,13.98,15.18,Nairobi,13.98,87.0,62.83,59523809.52,17.901886950473198
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kiambu-116868716,116868716,Vacant Land / Plot for Sale in Kiambu,Kiambu,Vacant Land / Plot,,25000000.0,clean,17.034386382832476,0.42,column,-0.8675005677047231,-1.1663925,36.8252791,street_address,0.8,Kiambu,13.98,15.18,Nairobi,13.98,87.0,62.83,59523809.52,17.901886950473198
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kiambu-116868718,116868718,Vacant Land / Plot for Sale in Kiambu,Kiambu,Vacant Land / Plot,,25000000.0,clean,17.034386382832476,0.42,column,-0.8675005677047231,-1.1663925,36.8252791,street_address,0.8,Kiambu,13.98,15.18,Nairobi,13.98,87.0,62.83,59523809.52,17.901886950473198
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kiambu-116869239,116869239,Vacant Land / Plot for Sale in Kiambu,Kiambu,Vacant Land / Plot,,25000000.0,clean,17.034386382832476,0.42,column,-0.8675005677047231,-1.1663925,36.8252791,street_address,0.8,Kiambu,13.98,15.18,Nairobi,13.98,87.0,62.83,59523809.52,17.901886950473198
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kiambu-116869244,116869244,Vacant Land / Plot for Sale in Kiambu,Kiambu,Vacant Land / Plot,,25000000.0,clean,17.034386382832476,0.42,column,-0.8675005677047231,-1.1663925,36.8252791,street_address,0.8,Kiambu,13.98,15.18,Nairobi,13.98,87.0,62.83,59523809.52,17.901886950473198
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kiambu-116869257,116869257,Vacant Land / Plot for Sale in Kiambu,Kiambu,Vacant Land / Plot,,25000000.0,clean,17.034386382832476,0.42,column,-0.8675005677047231,-1.1663925,36.8252791,street_address,0.8,Kiambu,13.98,15.18,Nairobi,13.98,87.0,62.83,59523809.52,17.901886950473198
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kiambu-116869259,116869259,Vacant Land / Plot for Sale in Kiambu,Kiambu,Vacant Land / Plot,,25000000.0,clean,17.034386382832476,0.42,column,-0.8675005677047231,-1.1663925,36.8252791,street_address,0.8,Kiambu,13.98,15.18,Nairobi,13.98,87.0,62.83,59523809.52,17.901886950473198
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kiambu-101747586,101747586,Not Found,Kiambu,Vacant Land / Plot,,,negotiable,,,missing,,-1.1663925,36.8252791,street_address,0.8,Kiambu,13.98,15.18,Nairobi,13.98,86.39,62.83,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-syokimau-116861701,116861701,Vacant Land / Plot for Sale in Syokimau,Syokimau,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,8.0,column,2.0794415416798357,-1.3644136,36.9133709,street_address,0.8,Machakos,12.96,42.48,Nairobi,12.96,71.33,68.46,562500.0,13.240146413060712
https://www.property24.co.ke/vacant-land-plot-for-sale-in-syokimau-116861710,116861710,Vacant Land / Plot for Sale in Syokimau,Syokimau,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,8.0,column,2.0794415416798357,-1.3644136,36.9133709,street_address,0.8,Machakos,12.96,42.48,Nairobi,12.96,71.33,68.46,562500.0,13.240146413060712
https://www.property24.co.ke/vacant-land-plot-for-sale-in-syokimau-116861715,116861715,Vacant Land / Plot for Sale in Syokimau,Syokimau,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,8.0,column,2.0794415416798357,-1.3644136,36.9133709,street_address,0.8,Machakos,12.96,42.48,Nairobi,12.96,71.33,68.46,562500.0,13.240146413060712
https://www.property24.co.ke/vacant-land-plot-for-sale-in-syokimau-116861723,116861723,Vacant Land / Plot for Sale in Syokimau,Syokimau,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,8.0,column,2.0794415416798357,-1.3644136,36.9133709,street_address,0.8,Machakos,12.96,42.48,Nairobi,12.96,71.33,68.46,562500.0,13.240146413060712
https://www.property24.co.ke/vacant-land-plot-for-sale-in-syokimau-116861729,116861729,Vacant Land / Plot for Sale in Syokimau,Syokimau,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,8.0,column,2.0794415416798357,-1.3644136,36.9133709,street_address,0.8,Machakos,12.96,42.48,Nairobi,12.96,71.33,68.46,562500.0,13.240146413060712
https://www.property24.co.ke/vacant-land-plot-for-sale-in-syokimau-116861751,116861751,Vacant Land / Plot for Sale in Syokimau,Syokimau,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,8.0,column,2.0794415416798357,-1.3644136,36.9133709,street_address,0.8,Machakos,12.96,42.48,Nairobi,12.96,71.33,68.46,562500.0,13.240146413060712
https://www.property24.co.ke/vacant-land-plot-for-sale-in-syokimau-116861763,116861763,Vacant Land / Plot for Sale in Syokimau,Syokimau,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,8.0,column,2.0794415416798357,-1.3644136,36.9133709,street_address,0.8,Machakos,12.96,42.48,Nairobi,12.96,71.33,68.46,562500.0,13.240146413060712
https://www.property24.co.ke/vacant-land-plot-for-sale-in-syokimau-116861786,116861786,Vacant Land / Plot for Sale in Syokimau,Syokimau,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,8.0,column,2.0794415416798357,-1.3644136,36.9133709,street_address,0.8,Machakos,12.96,42.48,Nairobi,12.96,71.33,68.46,562500.0,13.240146413060712
https://www.property24.co.ke/vacant-land-plot-for-sale-in-syokimau-116861802,116861802,Vacant Land / Plot for Sale in Syokimau,Syokimau,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,8.0,column,2.0794415416798357,-1.3644136,36.9133709,street_address,0.8,Machakos,12.96,42.48,Nairobi,12.96,71.33,68.46,562500.0,13.240146413060712
https://www.property24.co.ke/vacant-land-plot-for-sale-in-syokimau-116861839,116861839,Vacant Land / Plot for Sale in Syokimau,Syokimau,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,8.0,column,2.0794415416798357,-1.3644136,36.9133709,street_address,0.8,Machakos,12.96,42.48,Nairobi,12.96,71.33,68.46,562500.0,13.240146413060712
https://www.property24.co.ke/vacant-land-plot-for-sale-in-syokimau-116861846,116861846,Vacant Land / Plot for Sale in Syokimau,Syokimau,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,8.0,column,2.0794415416798357,-1.3644136,36.9133709,street_address,0.8,Machakos,12.96,42.48,Nairobi,12.96,71.33,68.46,562500.0,13.240146413060712
https://www.property24.co.ke/vacant-land-plot-for-sale-in-syokimau-116861854,116861854,Vacant Land / Plot for Sale in Syokimau,Syokimau,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,8.0,column,2.0794415416798357,-1.3644136,36.9133709,street_address,0.8,Machakos,12.96,42.48,Nairobi,12.96,71.33,68.46,562500.0,13.240146413060712
https://www.property24.co.ke/vacant-land-plot-for-sale-in-syokimau-116861863,116861863,Vacant Land / Plot for Sale in Syokimau,Syokimau,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,8.0,column,2.0794415416798357,-1.3644136,36.9133709,street_address,0.8,Machakos,12.96,42.48,Nairobi,12.96,71.33,68.46,562500.0,13.240146413060712
https://www.property24.co.ke/vacant-land-plot-for-sale-in-syokimau-116861875,116861875,Vacant Land / Plot for Sale in Syokimau,Syokimau,Vacant Land / Plot,,4500000.0,clean,15.319587954740548,8.0,column,2.0794415416798357,-1.3644136,36.9133709,street_address,0.8,Machakos,12.96,42.48,Nairobi,12.96,71.33,68.46,562500.0,13.240146413060712
https://www.property24.co.ke/vacant-land-plot-for-sale-in-syokimau-101743478,101743478,Not Found,Syokimau,Vacant Land / Plot,,,negotiable,,,missing,,-1.3644136,36.9133709,street_address,0.8,Machakos,12.96,42.48,Nairobi,12.96,71.33,68.46,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-spring-valley-116863853,116863853,Vacant Land / Plot for Sale in Spring Valley,Spring Valley,Vacant Land / Plot,,110000000.0,clean,18.51599092375669,0.587,column,-0.5327304591540407,-1.2539631,36.7907701,street_address,0.8,Nairobi,5.47,5.47,Nairobi,5.47,88.9,70.98,187393526.41,19.048721382935003
https://www.property24.co.ke/farm-for-sale-in-limuru-116812551,116812551,Farm for Sale in Limuru,Limuru,Vacant Land / Plot,,770000000.0,clean,20.461901072812005,22.0,column,3.091042453358316,-1.1158645,36.6393103,street_address,0.8,Kiambu,28.21,28.21,Kiambu,23.25,80.04,44.81,35000000.0,17.37085861945369
https://www.property24.co.ke/farm-for-sale-in-malindi-101735935,101735935,Not Found,Malindi,Vacant Land / Plot,,,negotiable,,,missing,,-3.2165987,40.1165933,street_address,0.8,Kilifi,424.01,424.01,Kilifi,39.99,71.3,43.55,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-thindigua-116863403,116863403,Vacant Land / Plot for Sale in Thindigua,Thindigua,Vacant Land / Plot,,300000000.0,clean,19.519293032620475,4.0,column,1.3862943611198906,-1.2037243,36.8390113,location_town,0.3,Kiambu,10.01,19.34,Nairobi,10.01,65.07,58.74,75000000.0,18.132998671500584
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kiambu-116899693,116899693,Vacant Land / Plot for Sale in Kiambu,Kiambu,Vacant Land / Plot,,12500000.0,clean,16.34123920227253,1.0,column,0.0,-1.036395,36.8431312,location_town,0.3,Kiambu,28.53,28.53,Kiambu,1.62,45.81,52.59,12500000.0,16.34123920227253
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kitengela-116790827,116790827,Vacant Land / Plot for Sale in Kitengela,Kitengela,Vacant Land / Plot,,5500000.0,clean,15.520258650202699,,missing,,-1.5249414,36.9449394,street_address,0.8,Kajiado,29.28,40.53,Nairobi,29.28,40.24,50.4,,
https://www.property24.co.ke/vacant-land-plot-for-sale-in-athi-river-116806785,116806785,Vacant Land / Plot for Sale in Athi River,Athi River,Vacant Land / Plot,,1500000.0,clean,14.22097566607244,0.114784,nlp_description,-2.164703177632265,-1.3976821,37.0296193,street_address,0.8,Machakos,25.9,29.21,Nairobi,25.9,45.39,40.08,13068023.42,16.385678843865556
https://www.property24.co.ke/vacant-land-plot-for-sale-in-kerarapon-116787139,116787139,Vacant Land / Plot for Sale in Kerarapon,Kerarapon,Vacant Land / Plot,,30000000.0,clean,17.216707939626428,2.0,column,0.6931471805599453,-1.3244149,36.6773011,nlp_landmark,0.5,Nairobi,16.47,16.47,Nairobi,16.47,60.66,47.59,15000000.0,16.523560759066484
